parcelnum2,owner,address,scity,szip,usecode,usedesc,zoning,yearbuilt,numunits,parvaltype,improvval,landval,parval,saleprice,saledate,owntype,owner2,mailadd,careof,mail_addno,mail_addpr,mail_addst,mail_unit,mail_city,mail_state,mail_zip,saddno,saddpref,saddstr,sunit,address_so,legaldesc,census_tra,census_blo,recrdarean,sqft,lbcs_activ,lbcs_acti2,lbcs_funct,lbcs_func2,lbcs_struc,lbcs_stru2,lbcs_site,lbcs_site_,lbcs_owner,lbcs_owne2,apn,taxrateare,taxratecit,agencyclas,agencyname,agencytype,usecode_2,roll_year,roll_persp,roll_fixtu,roll_homeo,roll_reale,roll_pers2,roll_fixt2,roll_landb,roll_impba,spatialcha,parcelcrea,parceltype,assr_map,assr_index,qualitycla,qualitycl2,designtype,designtyp2,yearbuilt2,effectivey,effective2,bedrooms1,bathrooms1,units2,bedrooms2,bathrooms2,sqftmain2,tra,agency_num,land_roll_,imp_curren,tax_stat_k,year_sold_,hazard_cit,hazard_inf,partial_in,doc_reason,pp_key,pp_value,pp_exempti,fixture_va,num_howmow,homeowner_,real_estat,last_sale_,recording_,land_base_,imp_base_y,land_base2,imp_base_v,cluster_lo,cluster_ty,cluster_ap,land_reaso,impairment,ddt_amount,landlord_r,landlord_u,document_k,document_n,sale_two_a,sale_two_d,sale_three,sale_thre2,bd1_subpar,bd1_design,bd1_qualit,bd1_bedroo,bd1_baths,bd1_year_c,bd1_unit_c,bd1_rcn_ma,bd2_subpar,bd2_design,bd2_qualit,bd2_year_b,bd2_units,bd2_bedroo,bd2_baths,bd2_square,bd2_year_c,bd2_unit_c,bd2_rcn_ma,bd3_subpar,bd3_year_b,bd3_units,bd3_bedroo,bd3_baths,bd3_square,bd3_year_c,bd3_unit_c,bd3_rcn_ma,bd4_subpar,bd4_year_b,bd4_units,bd4_bedroo,bd4_baths,bd4_square,bd4_year_c,bd4_unit_c,bd4_rcn_ma,bd5_subpar,bd5_year_b,bd5_units,bd5_bedroo,bd5_baths,bd5_square,bd5_year_c,bd5_unit_c,bd5_rcn_ma,ll_gisacre,ll_gissqft,lat2,lon2,geometry
3134021009,"PAYNE,CASANDRA J CO TR PAYNE FAMILY TRUST",44645 SIERRA HWY,LANCASTER,93534-3543,2700,Commercial Parking Lots (Commercial Use Properties),LRC3,1957,0,CURRENT,3664,26303,29967,9,NA,3,NA,0 PO BOX 2440,NA,00000,NA,PO BOX 2440,NA,LANCASTER,CA,93539,44645,NA,SIERRA,NA,county;accuzip,TRACT # 2954 LOT 8,06037900806,060379008061,7500,7500,5210,"Vehicular parking, storage, etc.",2000,General sales or services,5200,Automobile parking facilities,5000,Developed site with nonbuilding structures,NA,NA,3134-021-009,04852,LANCASTER,NA,NA,NA,27,2020,0,0,0,0,0,0,1975,1975,NA,NA,0,3134-021,3134-NDX,NA,NA,2700,NA,NA,1959,NA,0,0,NA,NA,NA,NA,04852,000000,2022,2022,0,0000,NA,0000000000,000,Y,NA,0,0,0,0,0,0,1,NA,1975,1975,11400,1600,24,6,06,B,00000,9,0,0,1,1255065,0,NA,0,NA,0101,2700,NA,0,0,0,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.17303,7540,34.693905,-118.136637,"list(list(c(-118.136377070818, -118.136398552283, -118.136896491749, -118.13687480906, -118.136377070818, 34.6938625059072, 34.6939985240944, 34.6939470492984, 34.6938105368241, 34.6938625059072)))"
3134021010,"PAYNE,CASANDRA J TR GLADYS MOCHEL DECD TRUST",44647 SIERRA HWY,LANCASTER,93534-3543,1210,Commercial Store Combination,LRC3,1950,0,CURRENT,26770,52413,79183,9,NA,3,NA,0 PO BOX 2440,NA,00000,NA,PO BOX 2440,NA,LANCASTER,CA,93539,44647,NA,SIERRA,NA,county;accuzip,TRACT # 2954 LOTS 9 AND LOT 10,06037900806,060379008061,1059,1059,2100,Shopping,2100,Retail sales or service,2000,Commercial buildings and other specialized structures,6000,Developed site with buildings,NA,NA,3134-021-010,04852,LANCASTER,NA,NA,NA,12,2020,0,0,0,0,0,0,1975,1975,NA,NA,0,3134-021,3134-NDX,DX,NA,1700,NA,NA,1951,NA,0,0,NA,NA,NA,NA,04852,000000,2022,2022,0,0000,NA,0000000000,000,Y,NA,0,0,0,0,0,0,1,NA,1975,1975,22700,11600,24,6,06,B,00000,9,2013,3,1,7777777,0,NA,0,NA,0101,1700,DX,0,0,1972,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.34525,15046,34.694109,-118.136669,"list(list(c(-118.136420133306, -118.136441681448, -118.136939689053, -118.136918105079, -118.136896491749, -118.136398552283, -118.136420133306, 34.6941343498196, 34.6942703679193, 34.694218892874, 34.694083067245, 34.6939470492984, 34.6939985240944, 34.6941343498196)))"
3134021004,KLAJAC LLC,44615 SIERRA HWY,LANCASTER,93534-3534,2600,"Commercial Auto, Recreation EQPT, Construction EQPT, Sales & Service",LRC3,1952,0,CURRENT,334000,524000,858000,1750017,NA,3,NA,44615 SIERRA HWY,NA,44615,NA,SIERRA HWY,NA,LANCASTER,CA,93534,44615,NA,SIERRA,NA,county;accuzip,TRACT # 2954 LOTS 2 AND LOT 3,06037900806,060379008061,8000,8000,2100,Shopping,2110,Automobile sales or service establishment,2280,Automobile repair and service structures,6000,Developed site with buildings,NA,NA,3134-021-004,04852,LANCASTER,NA,NA,NA,26,2020,0,0,0,0,0,0,2010,2010,NA,NA,0,3134-021,3134-NDX,DX,NA,2600,NA,NA,1953,NA,0,0,NA,NA,NA,NA,04852,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2010,2010,620000,395000,24,6,06,8,00000,1750017,0,0,1,1265131,0,NA,0,NA,0101,2600,DX,0,0,1972,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.34654,15102,34.693155,-118.136518,"list(list(c(-118.136269097514, -118.136290611533, -118.136788314967, -118.136766498206, -118.136744484172, -118.136247182327, -118.136269097514, 34.6931815087425, 34.6933173071038, 34.6932663550817, 34.6931290183934, 34.6929930558067, 34.6930444743256, 34.6931815087425)))"
3134021026,"PAYNE,CASANDRA J TR GLADYS MOCHEL DECD TRUST",44627 SIERRA HWY,LANCASTER,93534-3543,121L,Commercial Store Combination,LRC3,1914,1,CURRENT,26265,52413,78678,0,NA,3,NA,0 PO BOX 2440,NA,00000,NA,PO BOX 2440,NA,LANCASTER,CA,93539,44627,NA,SIERRA,NA,county;accuzip,TRACT # 2954 LOTS 6 AND LOT 7,06037900806,060379008061,3209,3209,2100,Shopping,2100,Retail sales or service,2000,Commercial buildings and other specialized structures,6000,Developed site with buildings,NA,NA,3134-021-026,04852,LANCASTER,0,NA,NA,12,2020,0,0,0,0,0,0,1975,1975,NA,NA,1,3134-021,3134-NDX,DX,NA,1210,NA,NA,1942,NA,0,0,NA,NA,NA,NA,04852,000000,2022,2022,0,0000,NA,0000000000,000,Y,5,0,0,0,0,0,0,1,NA,1975,1975,22700,13465,24,6,06,B,00000,9,2013,1,1,7777777,0,NA,0,NA,0103,1210,DX,0,0,1972,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.34606,15081,34.693700,-118.136604,"list(list(c(-118.136355522934, -118.136377070818, -118.13687480906, -118.136853193838, -118.136831578686, -118.136333740261, -118.136355522934, 34.6937265152656, 34.6938625059072, 34.6938105368241, 34.6936745463444, 34.6935385558581, 34.6935893158602, 34.6937265152656)))"
3134015915,LANCASTER SCHOOL DIST,44808 DATE AVE,LANCASTER,93534-3103,0100,Residential Single,LRC3,1939,1,CURRENT,0,26443,26443,9,NA,3,NA,44711 N CEDAR AVE,C/O MICHELE BOWERS,44711,N,CEDAR AVE,NA,LANCASTER,CA,93534,44808,NA,DATE,NA,county;accuzip,LANCASTER N 55 FT OF E 80 FT OF LOT 19 BLK 10,06037900806,060379008061,788,788,1100,Household,1100,Private household,1100,Single-family buildings,6000,Developed site with buildings,NA,NA,3134-015-915,04852,LANCASTER,377400,Lancaster School Dist,School District,01,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,3134-015,3134-NDX,D35A,NA,0100,NA,NA,1944,NA,2,1,NA,NA,NA,NA,04852,377400,2022,2022,3,0000,NA,0000000000,000,Z,NA,0,0,0,0,0,0,1,NA,1996,1996,20000,30000,01,1,20,T,00000,9,0,0,1,1338756,0,NA,0,NA,0101,0100,D35A,2,1,2003,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.10057,4383,34.696554,-118.140059,"list(list(c(-118.139915756491, -118.139939140681, -118.140202554433, -118.140179612279, -118.140031590113, -118.139915756491, 34.6964927119446, 34.6966422617702, 34.6966154978416, 34.6964657157135, 34.696480861316, 34.6964927119446)))"
3134015916,LANCASTER SCHOOL DIST,44802 DATE AVE,LANCASTER,93534-3103,7700,"Institutional Cemeteries, Mausoleums, Mortuaries",LRC3,1940,0,CURRENT,0,132255,132255,9,NA,3,NA,44711 N CEDAR AVE,C/O MICHELE BOWERS,44711,N,CEDAR AVE,NA,LANCASTER,CA,93534,44802,NA,DATE,NA,county;accuzip,"LANCASTER N 55 FT OF W 70 FT,S 4 FT OF W 115 FT LOT 19 ,W 115FT LOT 20 BLK 10",06037900806,060379008061,6768,6768,4600,"Interment, cremation, or grave digging",6720,Cremation services and cemeteries,4700,"Cemetery, monument, tombstone, or mausoleum",5100,Developed site with landscaped or ornamental features,NA,NA,3134-015-916,04852,LANCASTER,377400,Lancaster School Dist,School District,77,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,3134-015,3134-NDX,DX,NA,7700,NA,NA,1944,NA,0,0,NA,NA,NA,NA,04852,377400,2022,2022,3,0000,NA,0000000000,000,Z,NA,0,0,0,0,0,0,1,NA,1996,1996,100000,334500,24,6,06,T,00000,9,0,0,1,1338756,0,NA,0,NA,0101,7700,DX,0,0,1978,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.25709,11204,34.696427,-118.140241,"list(list(c(-118.140179612279, -118.140202554433, -118.140433767167, -118.140408577153, -118.140382983414, -118.140003682566, -118.140029782829, -118.140031590113, -118.140179612279, 34.6964657157135, 34.6966154978416, 34.6965909412089, 34.6964302530592, 34.6962668450714, 34.6963061900446, 34.6964695408553, 34.696480861316, 34.6964657157135)))"
3102021034,"BUTLER,VINCENT R CO TR BUTLER FAMILY TRUST",42223 1/2 50TH ST W,LANCASTER,93536-3515,1700,Commercial Office Buildings,LCC3,1954,2,CURRENT,131396,473030,604426,575005,NA,3,NA,2556 DESERT ROSE DR,NA,02556,NA,DESERT ROSE DR,NA,LANCASTER,CA,93536,42223 1/2,NA,50TH,NA,county;accuzip,TR=14581 EX OF ST LOT 354,06037901101,060379011012,1300,1300,2300,Office,2000,General sales or services,2100,Office or bank building,6000,Developed site with buildings,NA,NA,3102-021-034,09569,unincorporated,NA,NA,NA,17,2020,0,0,0,0,0,0,2019,2019,NA,NA,0,3102-021,3102-NDX,DX,NA,1700,NA,NA,1954,NA,4,0,NA,NA,NA,NA,09569,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2019,2019,450000,125000,24,6,06,T,00000,575005,2020,2,1,0483294,0,NA,0,NA,0101,1700,DX,4,0,1971,0,12870,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.24151,10525,34.649925,-118.218990,"list(list(c(-118.218690730506, -118.218695512522, -118.219287300812, -118.219285875856, -118.218690730506, 34.6498448282627, 34.6500068845509, 34.6500047206129, 34.6498426308193, 34.6498448282627)))"
2810032901,SANTA CLARITA CITY,27285 SECO CANYON RD,SANTA CLARITA,91350-1532,8800,Government Government Parcel,SCOS,NA,0,CURRENT,0,0,0,0,NA,3,NA,27285 SECO CANYON RD,NA,27285,NA,SECO CANYON RD,NA,SANTA CLARITA,CA,91354,27285,NA,SECO CANYON,NA,county;accuzip,"LICENSED SURVEYOR'S MAP AS PER BK 27 P 32 TO 39 OF L S LOT COM AT SE COR OF LOT 18 TR NO 29958 TH S ON W LINE OF SECO CANYON RD 907.37 FT TH S 86âº15'55"" SEE ASSESSOR MAPBOOK FOR MISSING PORTION PART OF LOT 3",06037920111,060379201111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4110,"City, Village, Township, etc.",2810-032-901,00777,SANTA CLARITA,286000,Santa Clarita City,Municipal,88,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2810-032,2810-NDX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00777,286000,2022,2022,3,0000,NA,0000000000,000,Z,NA,0,0,0,0,0,0,1,NA,1975,0000,0,0,01,9,01,NA,00000,9,0,0,1,1096206,0,NA,0,NA,0000,NA,NA,0,0,0,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,7.1765,312744,34.446495,-118.535536,"list(list(c(-118.534865507799, -118.535054756454, -118.535270289664, -118.535567915866, -118.535812574927, -118.535845679694, -118.535936234694, -118.535953415234, -118.536124982815, -118.536123456448, -118.536108954188, -118.536104791408, -118.536104524387, -118.536104529829, -118.536104330875, -118.534865507799, 34.4453251903742, 34.4477854963794, 34.4477741586453, 34.4477571822268, 34.4477439923719, 34.4477422077365, 34.4477371294755, 34.4477359149258, 34.4477274078548, 34.4474542476519, 34.4457889027887, 
34.4453135753153, 34.4452833669628, 34.4452613478133, 34.4452613572796, 34.4453251903742)))"
2826025906,MOUNTAINS RECREATION AND CONSERVATION AUTHORITY,23849 THE OLD RD,NEWHALL,91321-3915,1700,Commercial Office Buildings,LCC3,1948,1,CURRENT,0,4740,4740,0,NA,3,NA,570 W AVENUE 26 STE 100,JEFFREY MALONEY,00570,W,AVENUE 26,STE 100,LOS ANGELES,CA,90065,23849,NA,THE OLD,NA,county;accuzip,FOR DESC SEE ASSESSOR'S MAPS POR NE 1/4 OF NW 1/4 OF SEC 15 T3N R16W,06037920326,060379203262,888,888,2300,Office,2000,General sales or services,2100,Office or bank building,6000,Developed site with buildings,NA,NA,2826-025-906,12940,unincorporated,505014,State of Calif (Santa Monica Mtns Conserv),Miscellaneous,17,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,2826-025,2826-NDX,D5A,NA,1700,NA,NA,1949,NA,0,0,NA,NA,NA,NA,12940,505014,2022,2022,3,0000,2,0900000000,000,Z,NA,0,0,0,0,0,0,1,NA,1978,1978,2814,7252,24,6,27,T,00000,0,0,0,1,0484730,0,NA,0,NA,0101,1700,D5A,0,0,1978,1898,16850,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.18519,8071,34.350999,-118.548566,"list(list(c(-118.548355441003, -118.548489264567, -118.548775509684, -118.548643309081, -118.548355441003, 34.3509722957094, 34.3511644001174, 34.3510265058109, 34.350834394366, 34.3509722957094)))"
2831006009,"SANTANA,MANUEL TR MANUEL SANTANA TRUST",24522 SPRUCE ST,SANTA CLARITA,91321-1704,2600,"Commercial Auto, Recreation EQPT, Construction EQPT, Sales & Service",SCSP,1901,1,CURRENT,8820,176818,185638,9,NA,3,NA,25208 WHEELER RD,NA,25208,NA,WHEELER RD,NA,NEWHALL,CA,91321,24522,NA,SPRUCE,NA,county;accuzip,NEWHALL 1/2 VAC ALLEY ADJ ON NE AND LOT 22 BLK 9,06037920336,060379203364,1078,1078,2100,Shopping,2110,Automobile sales or service establishment,2280,Automobile repair and service structures,6000,Developed site with buildings,NA,NA,2831-006-009,09982,SANTA CLARITA,NA,NA,NA,26,2020,0,0,0,0,0,0,1989,1989,NA,NA,0,2831-006,2831-NDX,C5B,NA,2600,NA,NA,1909,NA,0,0,NA,NA,NA,NA,09982,000000,2022,2022,0,0000,NA,0000000000,000,U,NA,0,0,0,0,0,0,1,NA,1989,1989,100000,5000,24,6,27,T,00000,9,0,0,1,1614180,0,NA,0,NA,0101,2600,C5B,0,0,1973,0,14340,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.07472,3256,34.382115,-118.530159,"list(list(c(-118.529951251649, -118.529995289837, -118.530023432205, -118.53036575528, -118.530322665822, -118.529979390477, -118.529951251649, 34.3821836083969, 34.382241284731, 34.3822261307015, 34.3820456081076, 34.3819879535172, 34.3821698541005, 34.3821836083969)))"
2831010018,JUSGO INVESTMENTS LLC,24371 MAIN ST,SANTA CLARITA,91321-2943,1100,Commercial Stores,SCSP,1964,0,CURRENT,136469,545912,682381,9,NA,3,NA,24373 MAIN ST,NA,24373,NA,MAIN ST,NA,NEWHALL,CA,91321,24371,NA,MAIN,NA,county;accuzip,"NEWHALL LOTS 1,2 AND LOT 3 BLK 19",06037920336,060379203364,4650,4650,2100,Shopping,2100,Retail sales or service,2200,Store or shop building,6000,Developed site with buildings,NA,NA,2831-010-018,09982,SANTA CLARITA,NA,NA,NA,11,2020,0,0,0,0,0,0,2003,2003,NA,NA,0,2831-010,2831-NDX,C5A,NA,1100,NA,NA,1964,NA,0,0,NA,NA,NA,NA,09982,000000,2022,2022,0,0000,NA,0000000000,000,S,NA,0,0,0,0,0,0,1,NA,2003,2003,400000,100000,24,6,27,T,00000,9,0,0,1,1167805,0,NA,0,NA,0101,1100,C5A,0,0,1973,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.21234,9254,34.380218,-118.529455,"list(list(c(-118.529303328393, -118.529348959358, -118.529694498302, -118.529652115152, -118.529606367052, -118.529563188606, -118.529214335848, -118.529257481013, -118.529303328393, 34.380339607059, 34.3803958494837, 34.3802112203317, 34.3801549638432, 34.3800959466721, 34.3800396936278, 34.3802243368786, 34.3802805901912, 34.380339607059)))"
2831012019,CRAZY LOVE LLC,24343 RAILROAD AVE,SANTA CLARITA,91321-2922,2600,"Commercial Auto, Recreation EQPT, Construction EQPT, Sales & Service",SCSP,1969,0,CURRENT,103056,462208,565264,548505,NA,3,NA,15656 IRON CANYON RD,NA,15656,NA,IRON CANYON RD,NA,SANTA CLARITA,CA,91387,24343,NA,RAILROAD,NA,county;accuzip,NEWHALL VAC ST ADJ ON NE AND NW 30 FT OF NE 72.5 FT OF LOT1 BLK 25,06037920336,060379203364,1080,1080,2100,Shopping,2110,Automobile sales or service establishment,2280,Automobile repair and service structures,6000,Developed site with buildings,NA,NA,2831-012-019,09982,SANTA CLARITA,NA,NA,NA,26,2020,0,0,0,0,0,0,2020,2020,NA,NA,0,2831-012,2831-NDX,C5A,NA,2600,NA,NA,1969,NA,0,0,NA,NA,NA,NA,09982,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2020,2020,448500,100000,24,6,27,T,00000,548505,0,0,1,1419705,0,NA,0,NA,0101,2600,C5A,0,0,1973,0,6930,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.06757,2945,34.379865,-118.528044,"list(list(c(-118.527856246844, -118.527865497447, -118.527876459071, -118.527888863213, -118.527902412587, -118.527916779096, -118.527931483629, -118.527946298397, -118.527960869224, -118.527974850514, -118.527987909392, -118.528017993275, -118.528045513045, -118.528216816681, -118.528166096775, -118.527967437818, -118.527856246844, 34.3799194193097, 34.3799291563649, 34.3799375858711, 34.3799445046225, 34.3799497438879, 34.3799531762886, 34.3799547060174, 34.379954344371, 34.3799520980445, 34.3799480200664, 
34.3799422097806, 34.3799262302571, 34.3799116135165, 34.3798206262989, 34.379756134473, 34.3798608703291, 34.3799194193097)))"
2831014002,CANYON THEATRE GUILD,22509 6TH ST,SANTA CLARITA,91321-2905,2700,Commercial Parking Lots (Commercial Use Properties),SCSP,2006,0,CURRENT,8877,49229,58106,400004,NA,3,NA,24238 MAIN ST,NA,24238,NA,MAIN ST,NA,SANTA CLARITA,CA,91321,22509,NA,6TH,NA,county;accuzip,NEWHALL SE 47.20 FT OF NE 60 FT OF LOT BLK 31,06037920336,060379203364,2800,2800,5210,"Vehicular parking, storage, etc.",2000,General sales or services,5200,Automobile parking facilities,5000,Developed site with nonbuilding structures,NA,NA,2831-014-002,09982,SANTA CLARITA,NA,NA,NA,27,2020,0,0,0,56384,0,0,2000,2000,NA,NA,0,2831-014,2831-NDX,NA,NA,2700,NA,NA,2006,NA,0,0,NA,NA,NA,NA,09982,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,58106,1,NA,2000,2000,34000,6900,24,6,27,T,00000,400004,0,0,1,1627211,0,NA,0,NA,0101,2700,NA,0,0,0,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.06419,2797,34.377901,-118.526574,"list(list(c(-118.526448902417, -118.526532045317, -118.526699420381, -118.526617072918, -118.526448902417, 34.3778904223704, 34.3779988227656, 34.3779106301093, 34.3778022538504, 34.3778904223704)))"
2831018040,SAHIL LLC,24219 RAILROAD AVE,SANTA CLARITA,91321-2904,1803,Commercial Hotel & Motels,SCSP,2019,42,CURRENT,5837625,1339968,7177593,0,NA,3,NA,24971 RAILROAD AVE,NA,24971,NA,RAILROAD AVE,NA,NEWHALL,CA,91321,24219,NA,RAILROAD,NA,county;accuzip,TOWN OF NEWHALL EX OF STS LOTS 5 THRU 12 BLK 35,06037920336,060379203364,28059,28059,1200,Transient living,1300,"Hotels, motels, or other accommodation services",1330,"Hotels, motels, and tourist courts",6000,Developed site with buildings,NA,NA,2831-018-040,09982,SANTA CLARITA,NA,NA,NA,18,2020,0,0,0,0,0,0,2014,2020,NA,NA,0,2831-018,2831-NDX,DX,NA,1810,NA,NA,2019,NA,0,0,NA,NA,NA,NA,09982,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2014,2021,1160000,5656060,24,6,27,9,00000,1175011,2020,42,1,0158056,0,NA,0,NA,0101,1810,DX,0,0,0,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.51948,22638,34.377317,-118.525929,"list(list(c(-118.525648287636, -118.525638791041, -118.525630677784, -118.525624184712, -118.525619504981, -118.525616775681, -118.525616077877, -118.525617432515, -118.52562080048, -118.525626080563, -118.525633268495, -118.525678332038, -118.525724203812, -118.525768031192, -118.525812648029, -118.52585843021, -118.525903425149, -118.525948146584, -118.526124665999, -118.526264537038, -118.526264207773, -118.526221254264, -118.526220989004, -118.526175138123, -118.526130983045, -118.526086873954, 
-118.526043965884, -118.52599862674, -118.525954505318, -118.525909419022, -118.525648287636, 34.3771396284564, 34.377145646309, 34.3771529239091, 34.3771612455508, 34.3771703648038, 34.3771800131542, 34.3771899068744, 34.3771997539099, 34.3772092641842, 34.3772181547598, 34.377227390852, 34.3772853047333, 34.3773442558563, 34.3774005795719, 34.3774579200018, 34.3775167581125, 34.3775745829021, 34.3776320567884, 34.377537846858, 34.3774651228846, 34.3774648083068, 34.3774088313309, 34.3774084838438, 
34.3773483100043, 34.3772906465421, 34.3772330395397, 34.3771770039116, 34.3771177912645, 34.3770601705284, 34.3770012882155, 34.3771396284564)))"
2825011017,AGAPE BUILDING LLC,23911 CALGROVE BLVD,SANTA CLARITA,91321-3705,1900,Commercial Professional Buildings,SCMX-N,1978,1,CURRENT,1093646,1356119,2449765,2240022,NA,3,NA,16917 ENADIA WAY,NA,16917,NA,ENADIA WAY,NA,VAN NUYS,CA,91406,23911,NA,CALGROVE,NA,county;accuzip,TR=PARCEL MAP AS PER BK 93 P 38-39 OF PM LOT 3,06037920313,060379203132,6451,6451,2000,"Shopping, business, or trade",2410,Professional services,2000,Commercial buildings and other specialized structures,6000,Developed site with buildings,NA,NA,2825-011-017,00223,SANTA CLARITA,NA,NA,NA,19,2020,0,0,0,0,0,0,2017,2017,NA,NA,0,2825-011,2825-NDX,DX,NA,1900,NA,NA,2000,NA,0,0,NA,NA,NA,NA,00223,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2017,2017,1240000,1000000,24,6,27,T,00000,2240022,2020,1,1,0504580,0,NA,0,NA,0101,1900,DX,0,0,1979,0,420960,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,1.01077,44048,34.364246,-118.553603,"list(list(c(-118.553154661575, -118.553247905296, -118.553344872784, -118.553445436956, -118.553549466655, -118.554098675397, -118.553670419327, -118.553574280929, -118.55346208491, -118.55334605384, -118.5532263299, -118.553165708345, -118.55316132187, -118.55315185633, -118.553144287594, -118.553138835379, -118.553135655018, -118.55313483753, -118.553136409711, -118.553140323744, -118.553146465676, -118.553154661575, 34.3643304406845, 34.3644175647719, 34.3645018500357, 34.3645831836967, 34.3646614632989, 
34.3641620781818, 34.3638386020436, 34.3639221377303, 34.3640146361343, 34.3641038218356, 34.3641895859755, 34.3642324001944, 34.3642355253437, 34.3642441437136, 34.3642539676519, 34.3642647127791, 34.3642760675304, 34.36428770346, 34.3642992889806, 34.3643104842577, 34.3643209703682, 34.3643304406845)))"
